sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_normalized,wer_raw,cer_raw,wer_normalized,cer_normalized,processing_time,category
1324,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\40541\IISc_RESPIN_hi_D4_40541_334603_F_BANK_416693_40487980.wav,अंतर्राष्ट्रीय मानकीकरण संगठन के वर्तमान अध्यक्ष ए.डी नोजोरोगे हैं,अ तर र ष ट र य म नक करण स गठन क वर तम न अध यक ष ए ड न ज र ग ह,संत राश्टे अमान मानक की करण सं गटन की बरतमार अज् देखच ए दी नोरो रोग नो नो ज़ो रोगे है,स त र श ट अम न म नक क करण स गटन क बरतम र अज द खच ए द न र र ग न न ज र ग ह,233.33333333333331,65.15151515151516,73.07692307692307,45.90163934426229,0.2645931243896484,B_improved
35,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_BANK_402639_40082619.wav,मुझें नया पासबूक चाहिए,म झ नय प सब क च ह ए,मुझे नयाँ पास हुक चाही है,म झ नय प स ह क च ह ह,150.0,40.909090909090914,33.33333333333333,15.789473684210526,0.1005494594573974,B_improved
1422,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41025\IISc_RESPIN_hi_D4_41025_302012_F_BANK_413744_40399234.wav,आधार के.वाई.सी क्या है ?,आध र क व ई स क य ह,आद हार के वाई से क्या है,आद ह र क व ई स क य ह,120.0,33.33333333333333,22.22222222222222,16.666666666666664,0.0588536262512207,B_improved
237,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41218\IISc_RESPIN_hi_D1_41218_247129_M_AGRI_403317_40619226.wav,मौसम परिवर्तन क्या है ?,म सम पर वर तन क य ह,माउ सम पर मे पड़ी भरतन क्या है,म उ सम पर म पड भरतन क य ह,140.0,65.21739130434783,50.0,42.10526315789473,0.0869970321655273,B_improved
453,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40422\IISc_RESPIN_hi_D2_40422_207241_F_BANK_408382_40109755.wav,सामाजिक योजना से क्या लाभ हैं ?,स म ज क य जन स क य ल भ ह,सामाजे कि हो जना शे क्या लाब है,स म ज क ह जन श क य ल ब ह,114.28571428571428,32.25806451612903,25.0,12.5,0.0566437244415283,B_improved
1411,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41018\IISc_RESPIN_hi_D4_41018_345022_M_BANK_413744_40569730.wav,आधार के.वाई.सी क्या है ?,आध र क व ई स क य ह,आदार के वाई से क्या है,आद र क व ई स क य ह,100.0,25.0,11.11111111111111,5.555555555555555,0.1051118373870849,B_improved
409,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40340\IISc_RESPIN_hi_D2_40340_207001_M_BANK_407089_40127791.wav,भारतीय सरकार द्वारा डिमोनेटाइजेशन दो हजार सोलह मैं किया गया,भ रत य सरक र द व र ड म न ट इज शन द हज र स लह म क य गय,बारदी उशर कार दोरा डिम्ो ने टा यह सन दोयार सोलेम कि ाआगया,ब रद उशर क र द र ड म न ट यह सन द य र स ल म क आगय,130.0,44.06779661016949,47.82608695652174,30.18867924528302,0.1191461086273193,B_improved
1776,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42397\IISc_RESPIN_hi_D4_42397_700046_F_BANK_414690_41124883.wav,स्टॉक नेस्ले और नोवार्टिस स्विट्जरलैंड में अधिवासित हैं,स ट क न स ल और न व र ट स स व ट जरल ड म अध व स त ह,स्टोक नछले और नोवार तीस सुईशी लेहन में अदी बा सीत है,स ट क नछल और न व र त स स ईश ल हन म अद ब स त ह,125.0,43.63636363636363,43.47826086956522,26.53061224489796,0.1553301811218261,B_improved
546,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40490\IISc_RESPIN_hi_D2_40490_207001_M_BANK_408382_40217707.wav,सामाजिक योजना से क्या लाभ हैं ?,स म ज क य जन स क य ल भ ह,छामा जे कि ो जना ँसे प्याला है,छ म ज क जन स प य ल ह,114.28571428571428,45.16129032258064,33.33333333333333,25.0,0.0564954280853271,B_improved
1667,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42288\IISc_RESPIN_hi_D4_42288_342308_F_BANK_413744_41096899.wav,आधार के.वाई.सी क्या है ?,आध र क व ई स क य ह,आधार के वाई से क्या है,आध र क व ई स क य ह,80.0,20.833333333333336,0.0,0.0,0.1080071926116943,B_improved
307,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\41648\IISc_RESPIN_hi_D1_41648_NA_F_BANK_403824_40942288.wav,यू.पी.आई उदाहरण क्या है ?,य प आई उद हरण क य ह,यू पी आई उदाहरण क्या है,य प आई उद हरण क य ह,80.0,16.0,0.0,0.0,0.1143062114715576,B_improved
